message_id,date,edited_date,rom_name,rom_version,android_version,build_type,download_links,image_path,changelog,bugs,notes,maintainer,raw_text
132,2024-03-05T17:25:35,2024-03-05T17:35:15,Android,13.,13,"Unofficial, Official",https://sourceforge.net/projects/miui-enhanced/files/camellia/MIUIEPRO/V1.0-14.0.4/camellia_enhancedos_MIUIEnhanced-Pro_14.0.4IDGlobal.rar/download,photos/photo_102@05-03-2024_17-25-35.jpg,,,,@MahonMo,"#MIUI #Unofficial #MIUIEnhanced #MIUIEPro #CN #T #Camellia #Camellian
MIUI Enhanced Pro 14 for Camellia/Camellian | Android 13.
Released: 23/02/25

▪️Download (2.5 GB)
▪️Screenshots
▪️Installation Guide
▪️What is special about this?
▪️Support Channel

Special thanks to:
@zGonzah for letting me use his modded Launcher on my build, helping me mod the apps and much more.
@AskneZZZ for letting me use his installer script

Notes:
• Everything is working
• Modded launcher and Gesture Navigation working on POCO
• You can dirty flash if you are on MIUI14E (older version). Dirty Flash from any other rom causes it to not boot.
• The rom should be installed from Fastboot, read the guide before installing.

By @MahonMo
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
133,2024-03-05T19:15:11,2024-03-05T19:15:42,Crdroid,,14,"GApps, Vanilla, Official",https://sourceforge.net/projects/crdroid/files/camellia/10.x/crDroidAndroid-14.0-20240303-camellia-v10.2.zip/download,photos/photo_103@05-03-2024_19-15-11.jpg,,,,@AskneZZZ,"#Crdroid #Official #ROM #U #Camellia #Camellian
Crdroid v10.2 - OFFICIAL | Android 14.
Released:05/03/24

▪️Download
▪️Screenshots
▪️Support
▪️XDA

Changelog:
• Initial official build
• OTA support 
• Added ViperFX

Notes:
• Flash with crdroid recovery
• Vanilla only (I suggest use nikgapps)

Special thanks:
• @rio113 For device tree 
• @noah_allen For everything
• @PAIN7177 For test
• @ramshell688 For support

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
134,2024-03-05T20:06:02,2024-03-05T20:08:16,ArrowOS,,13,"GApps, Vanilla, Unofficial, Official",https://sourceforge.net/projects/garudayard/files/Arrow-Camellia-05-03-2024/,photos/photo_104@05-03-2024_20-06-02.jpg,,,,@zs44pk,"#Arrow #UNOFFICIAL #ROM #T #Camellia #Camellian
ArrowOS - UNOFFICIAL | Android 13.0
Released: 05/03/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• February security patch
• Latest synced source

Notes:
• Flash with Arrow recovery 
• Gapps and Vanilla both Included
• NiksGapps Recommend

Bugs:
• You tell me :)

Special thanks to:
• @noah_allen For everything
• @rio113 For device tree

By @zs44pk
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
136,2024-03-08T12:59:58,2024-03-08T19:05:47,Android,14,14,"GApps, Vanilla, Unofficial, Official",,photos/photo_105@08-03-2024_12-59-58.jpg,,,,@fars_dev,"#ProjectBlaze #Unofficial #ROM #U #Camellia #Camellian
Project Blaze v3.1 - UNOFFICIAL | Android 14
Released: 04/03/2024

▪️Download ROM - BOOT
▪️Flashing Guide
▪️Screenshots
▪️Support

Changelog:
• Initial Release
• Febuary 2024 Security Patch

Bugs:
• You tell me ;)

Notes:
• Flash From Blaze Recovery
• Clean Flash is Required 
• The Rom is vanilla, No gapps

Special thanks:
• @rio113 For device tree 
• @AskneZZZ For most help
• Mt6833 Alliance For help
• @naokoshoto For help
• @radinkaelw For help

By @fars_dev
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
137,2024-03-08T18:07:04,2024-03-08T19:05:23,GenesisOS,,14,"Unofficial, Official",,photos/photo_106@08-03-2024_18-07-04.jpg,,,,@fars_dev,"#GenesisOS #Utopia #Unofficial #ROM #U #Camellia #Camellian
Genesis OS 1.0 - UNOFFICIAL | Android 14
Released: 07/03/2024

▪️Download ROM - BOOT
▪️Flashing Guide
▪️Screenshots
▪️Support

Changelog:
• Fixed Brightness issue
• Feb 2024 Security Patch

Bugs:
• Offline Charging
• Fingerprint for some devices (fixed in next release)

Notes:
• Flash From Genesis Recovery
• You can dirty flash from old release

Special thanks
• @rio113 For device tree 
• @AskneZZZ For help
• @noah_allen For help

By @fars_dev
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
139,2024-03-11T01:50:11,2024-03-11T01:50:22,Android,14.,14,"Unofficial, Official",,photos/photo_107@11-03-2024_01-50-11.jpg,,,,@fars_dev,"#EvolutionX #Balut #Unofficial #ROM #U #Camellia #Camellian
Evolution X 8.3 - UNOFFICIAL | Android 14.
Updated:11/03/24

▪️Download ROM - BOOT
▪️Screenshots
▪️Support

Changelog:
• February Security patch
• Fixed fingerprint
• Added VoNR support

Notes:
• Flash with evo x recovery
• Clean Flash is Needed
• ViperFX Included 

Special thanks:
• @rio113 For everything

By @fars_dev
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
140,2024-03-16T17:12:56,2024-03-16T17:13:16,LineageOS,,13,"Unofficial, Official","https://m929.ru/roms/lineage-20-camellia-20240316.html, https://mega.nz/folder/w7YCTSRb#5wO0iGIepPY_KVIWkPdngA",photos/photo_108@16-03-2024_17-12-56.jpg,,,,@m929_official,"#LineageOS #Unofficial #ROM #T #Camellia #Camellian 
LineageOS 20.0 - UNOFFICIAL | Android 13
Released: 16/03/2024

▪️ Download from my site
▪️ Download from mega.nz
▪️ Support Group 
▪️ Flashing Guide

Changelog:
• February 2024 security patch

Bugs:
• Let me know, if you found

Notes:
• Flash from LineageOS recovery
• SeLinux is Enforcing

Special thanks:
@rio113 for device tree
@noah_allen for consultation
MT6833 Aliance

By @m929_official
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
141,2024-03-17T07:40:54,2024-03-17T09:29:53,HyperOS,,14,"Unofficial, Official",https://sourceforge.net/projects/miui-enhanced/files/camellia/HYPEREPRO/V1.0/1/camellia_HyperEPro1.0Ported_eea_fastboot_images_1.0.1.0ULUEUXM.rar/download,photos/photo_109@17-03-2024_07-40-54.jpg,,,,@MahonMo,"#HyperOS #Unofficial #MIUIEnhanced #HyperOSEnhanced #HyperEPro #CN #U #Camellia #Camellian
HyperOS Enhanced Pro for Camellia/Camellian | Android 14.
Released: 23/03/17

▪️Download (2.4 GB)
▪️Screenshots
▪️Installation Guide
▪️What is special about this?
▪️Support Channel

Special thanks to:
@zGonzah for letting me use his modded Launcher on my build, helping me mod the apps and much more.
@AskneZZZ for porting HyperOS to Camellia and letting me use his installer script

Bugs:
• NFC doesn't work on Camellian (port bug)
• FP Scanner might act like PageUp button on some devices (port bug)
• Contacts app might not work correctly. Install Simple Contacts : https://f-droid.org/en/packages/com.simplemobiletools.contacts.pro/

Notes:
• Everything is working
• Modded launcher and Gesture Navigation working on POCO
• Dirty Flash not allowed from any ROM.
• The rom should be installed from Fastboot, read the guide before installing.

By @MahonMo
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
142,2024-03-23T18:43:41,2024-03-23T20:09:33,LineageOS,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/garudayard/files/camellia/los-pvt/,photos/photo_110@23-03-2024_18-43-41.jpg,,,,@zs44pk,"#LineageOS-PVT #Unofficial #ROM #T #Camellia #Camellian 
LineageOS-PVT 20.0 - UNOFFICIAL | Android 13
Released: 23/03/2024

▪️ Download vanilla 
▪️ Screenshots
▪️ Support Group 
▪️ Flashing Guide

Changelog:
• March 2024 security patch
• Fixed Video Leg on YouTube
• Enabled Peak - Min Refresh Rate Settings 

Source Changelog:
Click

Bugs:
• Let me know, if you found

Notes:
• Vanilla Build
• Flash from LineageOS recovery
• Clean Flash Recommended 

Special thanks:
@rio113 for device tree
MT6833 Alliance for support 
@swapnilvicky For Modded Lineage source

By @zs44pk
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
143,2024-03-25T18:07:33,2024-03-25T18:29:23,aos,,,"Unofficial, Official",https://sourceforge.net/projects/camellia-build/files/twrp/Twrp_3.7.1_12-Camellia-Unofficial.img/download,photos/photo_111@25-03-2024_18-07-33.jpg,,,,@AskneZZZ,"#TWRP #Unofficial #Recovery #Camellia #Camellian
TWRP Recovery - UNOFFICIAL
Released:25/03/24

▪️Download
▪️Screenshot 
▪️Flashing Guide
▪️Support

Changelog:
• Initial build

Bugs:
• NVT touch

Notes:
• Works for a12, a13, a14 aosp and MIUI
• When you flash a ROM don't forget to check the reflash TWRP option so that the TWRP is not replaced
• Don't flash on MIUI 12
• You can use mouse with otg 

Special thanks:
• @winclippy For banner
• @radinkaelw For server
• @noah_allen, @rio113, @ziad_tamer_a, @Sushrut1101 For support
Everyone who helped me
All testers 

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
144,2024-03-25T23:31:33,2024-03-25T23:31:52,aos,,,"Unofficial, Official",https://sourceforge.net/projects/camellia-build/files/ofox/,photos/photo_112@25-03-2024_23-31-33.jpg,,,,@AskneZZZ,"#Ofox #Unofficial #Recovery #R12.1 #Camellia #Camellian
OrangeFox R12.1 - UNOFFICIAL
Released:25/03/24

▪️Download
▪️Screenshot 
▪️Flashing Guide
▪️Support

Changelog:
• Initial build

Bugs:
• NVT touch

Notes:
• Works for a12, a13, a14 aosp and MIUI
• When you flash a ROM don't forget to check the reflash ofox option so that the ofox is not replaced
• Don't flash on MIUI 12
• You can flash the zip with aosp recovery or twrp

Special thanks:
• @radinkaelw For server
• @noah_allen, @rio113, @ziad_tamer_a, @Sushrut1101 For support
Everyone who helped me
All testers 

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
145,2024-03-27T00:03:40,2024-03-27T18:32:49,HyperOS,,14,Official,"https://sourceforge.net/projects/camellia-build/files/hotfix/HyperOS1.0.1.0.UNQEUXM-Hotfix_camellia.zip/download, https://drive.google.com/file/d/1t8JfG9q8jH_01FZUGr1KwLPBQOTTFESo/view?usp=sharing",photos/photo_113@27-03-2024_00-03-40.jpg,,,,@AskneZZZ,"#HyperOS #EEA #Hotfix #Port #U #Camellia #Camellian
HyperOS1.0.1.0.UNQEUXM | Android 14.
Released:26/01/24

▪️Download | Mirror [4.7GB]
▪️Screenshots
▪️Support

Changelog:
• Fixed the fp works as a button 
• Added new hyperOS logo
• Added Squiggly Media Line
• Fixed NFC
• Fixed Automatic brightness
• Switched to Gold Base
• Added launcher mod
• Removed Poco launcher
• Added new bootanimation
• Added Hyper dialer/message
• Added magazines
• Added security center mod
• Added theme manager mod
• Fixed theme reset
• Added New Package installer UI

Bugs:
• You tell me :D

Notes:
• Fastboot package
• Clean flash is mandatory
• Selinux is enforcing
• Work for camellian and camellia
• MIUI camera included
• Flash this for fix dialer, messages and contact 

Special thanks:
Porter Union
MTK Porting team
MT6833 Alliance
• @naokoshoto, @MSPowerPoint2008,  @nokiplays, @CJ1VS1, @zGonzah For help
• @kakashi1v1, @NEESCHAL_3 For help and mods
• @iron5yd For test

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
146,2024-03-30T16:52:21,2024-03-30T16:52:59,Android,,14,,,,,,,,"IMPORTANT ANNOUNCEMENT

Camellia/Camellian except RN11SE is nearing EOL. This means no updates at all from Xiaomi after April. 
Our kernel is still 4.14 and Android has discontinued support for this version. WE NEED YOU to spam MI Open Source repository issues sections with RESPECTFUL requests to either update the kernel or fix the source. IT SHOULD BE RESPECTFUL AND CAN BE DONE IN BOTH CHINESE AND ENGLISH.
This is our last chance for further development for this device, we want all of you do it if you want further development for camellia.
Android 14 QPR2 already doesn't boot on Kernel 4.14.

https://github.com/MiCode/Xiaomi_Kernel_OpenSource"
147,2024-03-31T01:32:23,2024-03-31T01:33:30,HyperOS,,,"Unofficial, Official",https://sourceforge.net/projects/camellia-build/files/twrp/TWRP_3.7.1_12-Camellia.img/download,photos/photo_114@31-03-2024_01-32-23.jpg,,,,@AskneZZZ,"#TWRP #Unofficial #Recovery #Camellia #Camellian
TWRP Recovery - UNOFFICIAL
Released:30/03/24

▪️Download
▪️Screenshot 
▪️Flashing Guide
▪️Support

Changelog:
• Fixed ROMs flashing
• Fixed NFC not working for MIUI/HyperOS
• Added mi_ext partition support
• Define boot control correctly and update to 1.2
• Define mtk plpath utils
• Inherit project quotas
• Use developer-gsi keys

Bugs:
• NVT touch

Notes:
• Works for a12 or higher
• When you flash a ROM don't forget to click in ""reflash TWRP after flashing a ROM""
• Don't flash on MIUI 12 or 12.5

Special thanks:
• @winclippy For banner
• @radinkaelw For server
• @NeverSettleF For test
• @noah_allen, @rio113, @ziad_tamer_a, @Sushrut1101 For support and everyone who helped me

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
148,2024-03-31T02:44:15,2024-04-02T05:09:31,HyperOS,,14,Official,https://devuploads.com/9noodxiitjq8,photos/photo_115@31-03-2024_02-44-15.jpg,,,,@fars_dev,"#HyperOS #Official #PORT #U #Camellia #Camellian #Speed
HyperOS Speed - OFFICIAL | Android 14.
Updated:31/03/24

▪️Download | Mirror
▪️Learn More, what is this ROM?
▪️Support
▪️Screenshots 

Changelog:
• It gives better performance than any hyper os for this device
• it has a lot of mods

Notes:
• Flash in fastboot
• Clean Flash is Needed
• Changelog is big, check the know more section 
•Pre-Rooted

Special thanks:
•@AskneZZZ for help and making the port
• Thanks to @kakashi1v1 and @devilnoobin for the mods 
• @MahonMo for help
• @zGonzah for help

By @fars_dev
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
151,2024-04-01T03:32:23,2024-04-01T03:32:40,Micros,,,Official,https://bit.ly/3sFKk7j,photos/photo_116@01-04-2024_03-32-23.jpg,,,,@AskneZZZ,"#WindowsPhone #Microsoft #Port #Camellia #Camellian
Windows Phone | Windows 11 Mobile OS.
Release:01/04/'24

▪️Download

Changelog:
• Initial Release
• Ported From Microsoft surface

Bugs: 
• You tell me

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
152,2024-04-03T03:07:25,2024-04-03T03:07:45,Android,12.1,12,Official,https://drive.google.com/file/d/1tok2TA1ETZ6Ry_Mhne5oxcuNAT5O2nub/view?usp=drive_link,photos/photo_117@03-04-2024_03-07-25.jpg,,,,,"#TGRP #official #recovery #12.1 #camellia #camellian
TGRP v1.0_3.7.1 - OFFICIAL | Android 12.1+
Released:30/03/24

▪️Download
▪️Support
▪️Flashing guide
▪️Screenshots

Changelog:
• add new cursor and ui
• add new splash

Special thanks:
• @Asknezz for original TWRP build
---------------------------------
• @radinkaelw For server
• @noah_allen, @rio113, @ziad_tamer_a, @Sushrut1101 For support

By @winclippy, @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
153,2024-04-11T19:45:52,2025-01-03T13:30:54,aos,,,"Unofficial, Official",https://sourceforge.net/projects/camellia-build/files/twrp/Twrp_3.7.1-Camellia.img/download,photos/photo_118@11-04-2024_19-45-52.jpg,,,,@AskneZZZ,"#TWRP #Unofficial #Recovery #Camellia #Camellian
TWRP Recovery - UNOFFICIAL
Released:11/04/24

▪️Download
▪️Screenshot 
▪️Flashing Guide
▪️Support

Changelog:
• Added vibrator hal from aosp
• Improvements

Bugs:
• NVT touch

Notes:
• Works for a12 or higher
• When you flash a ROM don't forget to click in ""reflash TWRP after flashing a ROM""
• Don't flash on MIUI 12 or 12.5

Special thanks:
• @winclippy For banner
• @radinkaelw For server
• @NeverSettleF For test
• @noah_allen, @rio113, @ziad_tamer_a, @Sushrut1101 For support and everyone who helped me

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
154,2024-04-13T16:10:32,2024-04-13T16:33:56,HyperOS,,14,Official,"https://drive.google.com/uc?id=1GioGNbK7v6k1ri_E-hdavknn1CDjQtb1&export=download, https://sourceforge.net/projects/camellia-build/files/hyperOS/HyperOS1.0.1.0.ULHCNXM_CAMELLLIA_N_IMAGES.zip/download",photos/photo_119@13-04-2024_16-10-32.jpg,,,,typing Google in getApps,"#HyperOS #CN #Port #U #Camellia #Camellian
HyperOS 1.0.1.0.ULHCNXM | Android 14.
Ported From:Pearl (Redmi Note 12T Pro)
Released:13/04/24

▪️Download | Mirror [5.1GB]
▪️Screenshots
▪️Donate
▪️Support

Changelog:
• Added new kashi's hyper launcher with Google features 
• Added app vault mod
• Added eu device info
• Added peridot wallpaper as default

Bugs:
• NFC

Notes:
• Enable Basic Google services in settings>additional settings>account & sync>Basic Google services fter that install the play store, you can find it by typing Google in getApps
• Multilanguage is included
• Removed Poco launcher
• Fastboot port, don't flash with twrp

Special Thanks:
• @kashis_cringey_stuffs, @NEESCHAL_3 For mods
• @zGonzah For help
• @naokoshoto For banner and help

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
155,2024-04-21T14:28:58,2024-07-09T15:44:12,Android,13.,13,Official,https://sourceforge.net/projects/gartriss-archive/files/camellia/camellian_tw_BrickUI_1.0_Hotfix_V14.0.3.0.TKSTWXM_13.0_byGartriss/,photos/photo_120@21-04-2024_14-28-58.jpg,,,,@gartriss,"#BrickUI #official #ROM #T #camellia #camellian
BrickUI 1.0 | Android 13.
Released:21/04/24

▪️Download
▪️Screenshots
▪️Changelog
▪️Support

Changelog:
• Initial build

Bugs: 
• You tell me

Special thanks
• @kakashi1v1 For Mod Apps
• @AskneZZZ for the install script
• @MahonMo for help
• @Fars_dev for help
• @zGonzah for help
• @konnlori for the RedmiSpoof module

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
156,2024-04-25T09:09:14,2024-04-25T09:10:30,LineageOS,,13,"GApps, Vanilla, Unofficial, Official",https://sourceforge.net/projects/garudayard/files/camellia/los-pvt/24-APR/,photos/photo_121@25-04-2024_09-09-14.jpg,,,,@zs44pk,"#LineageOS-PVT #Unofficial #ROM #T #Camellia #Camellian 
LineageOS-PVT 20.0 - UNOFFICIAL | Android 13
Released: 24/04/2024

▪️ Download (Vanilla) 
▪️ Screenshots
▪️ Support Group 
▪️ Flashing Guide

Changelog:
• April 2024 security patch
• Enabled Dual Wifi Interface 
• Fixed Power Button Screenshot
• 5G Working Properly

Bugs:
• Let me know, if you found

Notes:
• Vanilla Build (NiksGapps Recommend) 
• Flash only from LineageOS recovery
• Clean Flash Recommended 
• SELinux is Enforcing 

Special thanks:
@rio113 for device tree
@swapnilvicky For Modded Lineage source
more

By @zs44pk
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
157,2024-04-26T16:56:00,2024-04-26T17:10:24,NothingOS,,14,Official,"https://sourceforge.net/projects/camellia-build/files/NOS/NothingOS_CAMELLIA_images_2.5.5-A14-U2.5-240408-1040.7z/download, https://drive.google.com/uc?id=1v7uGCiAPoBlHfN1DJ4tcjUuUOZUc7EWR&export=download",photos/photo_122@26-04-2024_16-56-00.jpg,,,,@AskneZZZ,"#NothingOS #OEM #Port #U #Camellia #Camellian
NothingOS v2.5.5 | Android 14.
Released:26/04/24

▪️Download | Mirror [3.0GB]
▪️Screenshot
▪️Donate
▪️Support

Changelog:
• Switched to Xiaomi light hal
• Fixed phone info
• Fixed NFC for global variant
• Switched to global vendor/fw
• Fixed not booting without root
• Fixed bootanimation

Bugs:
• You tell me :D
 
Notes:
• Flash via fastboot running the respective script (depends on the OS you have)
• Clean flash is mandatory 
• Included Nothing OEM splash (ty to @naokoshoto)
• Ported From (Pacman) Nothing Phone (2a)
• Based on Miui vendor
• Aperture is included
• Flash it via fastboot
• When you boot and you have 8GB as storage to fix it, restart to recovery and do format data

Special Thanks:
• @Ouxyl For everything
• @rapipchan For banner
Porter Union
• @Mohaninstantnoodlep, @MSPowerPoint2008, @dellschvlz, @SiaNjirr For support

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
158,2024-04-28T16:39:42,2024-05-05T19:27:35,Matrixx,,14,"GApps, Unofficial, Official",https://drive.google.com/uc?id=1EZw39fO3JU3Nld8fvdkJEAWZTxTq4HIX&export=download,photos/photo_123@28-04-2024_16-39-42.jpg,,,,@ramshell688,"#Matrixx #Unofficial #ROM #U #Camellia #Camellian #EOL
Matrixx v10.3.0 - UNOFFICIAL | Android 14
Updated: 11/03/2024

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• February security patch
• Small change & stability

Bugs:
• You tell me

Notes:
• Gapps build
• Flash with Matrixx recovery
• Old build forgot to released
• Only first boot will take longer time
• SELinux is Enforcing

Special thanks
@Rio113 for device tree
@VipulSharma_007, @fnayush
MT6833 Alience

By @ramshell688
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
159,2024-04-29T20:32:46,2024-04-30T02:20:22,NothingOS,,14,Official,"https://sourceforge.net/projects/camellia-build/files/NOS/NothingOSFix_CAMELLIA_images_2.5.5-A14-U2.5-240408-1040.7z/download, https://drive.google.com/uc?id=1UOEBeBO33_arc0zQlq1rMP8f6FMGu_Ti&export=download",photos/photo_124@29-04-2024_20-32-46.jpg,,,,@AskneZZZ,"#NothingOS #Fix #OEM #Port #U #Camellia #Camellian
NothingOS Fix v2.5.5 | Android 14.
Released:29/04/24

▪️Download | Mirror [2.8GB]
▪️Screenshot
▪️Donate
▪️Support

Changelog:
• Fixed network indicator
• Fixed refresh rate
• Fixed screenshot with buttons
• Fixed flashlight shortcut and widget
• Some more things I don't remember
• Performance and stability improvements

Bugs:
• You tell me :)
 
Notes:
• Flash via fastboot running the respective script (depends on the OS you have)
• Dirty flash is ok from previous version
• Included Nothing OEM splash (ty to @naokoshoto)
• Ported From (Pacman) Nothing Phone (2a)
• Aperture camera is included
• When you boot and you have 8GB as storage to fix it, restart to recovery and do format data

Special Thanks:
• @Ouxyl For everything
• @rapipchan For banner
Porter Union
• @Mohaninstantnoodlep, @MSPowerPoint2008, @dellschvlz, @SiaNjirr For support

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
160,2024-04-30T16:22:22,2024-04-30T16:34:44,HorizonDroid,2.0,14,"Unofficial, Official",https://github.com/Noah113-Allen/OTA/releases/download/8.0/HorizonDroid_camellia-Neptune-x2.0-UNOFFICIAL-20240108-0708.zip,photos/photo_125@30-04-2024_16-22-22.jpg,,,,@AskneZZZ,"#Horizon #Neptune #EOL #Unofficial #ROM #U #Camellia #Camellian
HorizonDroid v2.0 EOL - UNOFFICIAL | Android 14.
Released:30/04/24

▪️Download
▪️Screenshot
▪️Flashing guide for NVT | FTS
▪️Support

Changelog:
• Initial build and probably the last

Bugs:
• You tell me :)

Notes:
• It is only possible to flash with twrp or orange fox (I recommend the latest version of twrp more)
• Selinux is enforcing

Special thanks:
• @noah_allen For everything
• @rio113 For device tree
• @radinkaelw For server

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
161,2024-05-03T14:34:31,2024-05-03T14:34:43,Android,14.,14,"Unofficial, Official","https://drive.google.com/uc?id=1EslqpDiyxC53oissNvHg_jKORrZLY8CN&export=download, https://drive.google.com/uc?id=1SfzRS4J5OyuldNBkTGctGK9WG12IBrpU&export=download",,,,,@fars_dev,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian
Pixelbuilds - UNOFFICIAL | Android 14.
Updated:05/03/24

▪️Download ROM - BOOT
▪️Screenshots
▪️Support
▪️Source Changelog

Changelog:
• April Security patch
• Initial release 

Notes:
• Flash with PixelBuilds recovery
• Clean Flash is Needed

Special thanks:
• @rio113 For everything
• @fnayush and @PAIN7177 for test

By @fars_dev
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
162,2024-05-04T15:08:24,2024-05-04T15:10:37,Android,13,13,"Unofficial, Official","https://drive.google.com/uc?id=1ivjeur0hMyGjW8mjDcDaJQLGWpzmrfge&export=download, https://pixeldrain.com/u/5p22zcYH",photos/photo_126@04-05-2024_15-08-24.jpg,,,,@takixamru,"#MikuUi #Unofficial #ROM #T #camellia #camellia
Miku Ui ROM  - UNOFFICIAL | Android 13
Released:04/05/24
Build Date:10/12/23

▪️Download
▪️Screenshot
▪️Support

Notes:
• @noah_allen & @S_muxi & @AskneZZZ Thanks For Everything 
• If You Are Facing Slower Download Speed  Then Try This
• This Is Initial & EOL Build At The Same Time
• @rio113 for DT 
• September 2023 Security Patch
• @PAIN7177 Thanks For Testing 

By @takixamru
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
163,2024-05-22T13:42:20,2024-05-22T13:43:53,DerpFest,,14,"GApps, Vanilla, Unofficial, Official",https://sourceforge.net/projects/garudayard/files/camellia/DerpFest/,photos/photo_127@22-05-2024_13-42-20.jpg,,,,@dr490nized,"#DerpFest #UNOFFICIAL #ROM #T #Camellia #Camellian
DerpFest - UNOFFICIAL | Android 14.0
Released: 22/05/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• April security patch
• Latest synced source
• 5G With VoLTE Working Fully
• Dual wifi interface added
• SS issue with power button fixed 
• Implement speed-profile

Notes:
• Flash with DerpFest recovery 
• Vanilla Build 
• NiksGapps Recommend

Bugs:
• You tell me :)

Special thanks to:
• @noah_allen For everything
• @rio113 For device tree
• @fnayush for testing 

By @dr490nized
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
165,2024-05-23T16:57:59,2024-05-23T17:00:38,Android,14.,14,"Unofficial, Official","https://drive.google.com/uc?id=1QCSFM9JYa6Q17X9gE17BmfiLbA598B9B&export=download, https://drive.google.com/uc?id=1QuulMQq9_Igk-5JYezcZ2CcpXz3sU481&export=download",,,,,@fars_dev,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian
PixelBuilds - UNOFFICIAL | Android 14.
Updated:05/23/24

▪️Download ROM - BOOT
▪️Screenshots
▪️Support
▪️Source Changelog

Changelog:
• May Security patch
• Included Viper4FX
• Added VoWifi and VoNR Support 
• Performance is now better than previous build

Bugs:
•None :)

Notes:
• Flash with PixelBuilds recovery
• Dirty flash from previous build is allowed
• Face unlock is not working since source dosent support it

Special thanks:
• @rio113 For everything
• @fnayush and @PAIN7177 for test
• @noah_allen For help

By @fars_dev
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
166,2024-05-25T12:24:10,2024-05-25T14:21:16,Android,12.1,12,"Unofficial, Official",https://sourceforge.net/projects/clippy-builds/files/camellia/PBRP/?upload_just_completed=true,,,,,@winclippy,"#pbrp #twrp #Unofficial #recovery #12.1 #camellia
PBRP v4.0_beta - UNOFFICIAL | Android 12.1+
Released: 25/05/24

▪️Download
▪️Support
▪️Screenshots

Changelog:
• Inital build

Bugs:
Nvt touch

Note: for using tools it's recommended to install revovery using .zip file

Thanks to:
@JaVolimSamoDinamo for testing
@AskneZZZ for twrp DT

By @winclippy
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
168,2024-06-13T06:30:24,2024-06-13T06:41:46,HorizonDroid,,14,"Unofficial, Official",https://drive.usercontent.google.com/download?id=1blo6pROpsrrwTAc_5qU2UvYQQRV3E9vl&export=download&authuser=0,photos/photo_129@13-06-2024_06-30-24.jpg,,,,@AskneZZZ,"#Horizon #Elysium #Unofficial #ROM #U #Camellia #Camellian
HorizonDroid Elysium - UNOFFICIAL | Android 14. - EOL
Updated:13/06/24

▪️Download
▪️Flashing guide
▪️Support

Changelog:
• Initial a14 build (And probably the last one too)

Notes:
• Flash with this TWRP (mandatory)

Special thanks:
• @rio113 For DT
• @noah_allen For Everything
• @fnayush For test

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3Official"
